,YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR
3855,2024,2,8,15,34.51,22.19,0.0
3856,2024,2,8,16,33.15,23.5,0.0
3857,2024,2,8,17,29.37,29.44,0.0
3858,2024,2,8,18,27.98,31.88,0.0
3859,2024,2,8,19,27.16,33.88,0.0
3860,2024,2,8,20,26.12,36.62,0.0
3861,2024,2,8,21,25.01,39.56,0.0
3862,2024,2,8,22,23.91,42.5,0.0
3863,2024,2,8,23,22.84,45.38,0.0
3864,2024,2,9,0,21.88,47.88,0.0
3865,2024,2,9,1,21.02,50.12,0.0
3866,2024,2,9,2,20.23,52.5,0.0
3867,2024,2,9,3,19.52,55.25,0.0
3868,2024,2,9,4,18.87,58.25,0.0
3869,2024,2,9,5,18.32,61.31,0.0
3870,2024,2,9,6,19.01,59.88,0.0
3871,2024,2,9,7,21.84,51.19,0.0
3872,2024,2,9,8,25.72,40.62,0.0
3873,2024,2,9,9,28.62,34.56,0.0
3874,2024,2,9,10,30.86,30.81,0.0
3875,2024,2,9,11,32.59,27.88,0.0
3876,2024,2,9,12,33.7,25.69,0.0
3877,2024,2,9,13,34.16,24.25,0.0
3878,2024,2,9,14,34.25,23.25,0.0
3879,2024,2,9,15,33.62,23.19,0.0
3880,2024,2,9,16,32.28,24.44,0.0
3881,2024,2,9,17,28.4,31.25,0.0
3882,2024,2,9,18,26.9,35.25,0.0
3883,2024,2,9,19,26.19,39.0,0.0
3884,2024,2,9,20,25.39,43.81,0.0
3885,2024,2,9,21,24.48,50.38,0.0
3886,2024,2,9,22,23.55,59.12,0.0
3887,2024,2,9,23,22.72,70.06,0.0
3888,2024,2,10,0,21.91,82.56,0.0
3889,2024,2,10,1,21.37,92.75,0.0
3890,2024,2,10,2,21.54,94.56,0.0
3891,2024,2,10,3,21.67,94.31,0.0
3892,2024,2,10,4,21.64,94.12,0.0
3893,2024,2,10,5,21.48,94.56,0.0
3894,2024,2,10,6,21.75,92.38,0.0
3895,2024,2,10,7,23.39,80.25,0.0
3896,2024,2,10,8,25.73,66.81,0.0
3897,2024,2,10,9,28.17,55.06,0.0
3898,2024,2,10,10,30.4,44.81,0.0
3899,2024,2,10,11,32.28,37.06,0.0
3900,2024,2,10,12,33.52,31.88,0.0
3901,2024,2,10,13,34.12,28.69,0.0
3902,2024,2,10,14,34.05,27.31,0.0
3903,2024,2,10,15,33.46,27.19,0.0
3904,2024,2,10,16,32.15,28.75,0.0
3905,2024,2,10,17,29.03,35.0,0.0
3906,2024,2,10,18,27.8,39.62,0.0
3907,2024,2,10,19,26.97,45.19,0.0
3908,2024,2,10,20,25.79,53.94,0.0
3909,2024,2,10,21,24.53,64.56,0.0
3910,2024,2,10,22,23.43,74.62,0.0
3911,2024,2,10,23,22.53,82.94,0.0
3912,2024,2,11,0,21.81,89.06,0.0
3913,2024,2,11,1,21.46,92.0,0.0
3914,2024,2,11,2,21.3,92.88,0.0
3915,2024,2,11,3,21.17,93.25,0.0
3916,2024,2,11,4,21.05,93.5,0.0
3917,2024,2,11,5,20.94,93.81,0.0
3918,2024,2,11,6,21.27,91.38,0.0
3919,2024,2,11,7,22.97,78.75,0.0
3920,2024,2,11,8,25.61,63.06,0.0
3921,2024,2,11,9,28.74,47.5,0.0
3922,2024,2,11,10,31.35,36.81,0.0
3923,2024,2,11,11,33.16,30.44,0.0
3924,2024,2,11,12,34.28,26.12,0.0
3925,2024,2,11,13,34.78,23.25,0.0
3926,2024,2,11,14,34.6,21.75,0.0
3927,2024,2,11,15,33.78,21.56,0.0
3928,2024,2,11,16,32.3,22.94,0.0
3929,2024,2,11,17,28.9,29.0,0.0
3930,2024,2,11,18,27.61,34.94,0.0
3931,2024,2,11,19,26.48,44.06,0.0
3932,2024,2,11,20,24.95,56.38,0.0
3933,2024,2,11,21,23.54,66.69,0.0
3934,2024,2,11,22,22.42,73.62,0.0
3935,2024,2,11,23,21.55,79.38,0.0
3936,2024,2,12,0,20.8,84.88,0.0
3937,2024,2,12,1,20.08,90.56,0.0
3938,2024,2,12,2,19.48,95.25,0.0
3939,2024,2,12,3,19.28,96.56,0.0
3940,2024,2,12,4,19.05,97.38,0.0
3941,2024,2,12,5,18.79,98.31,0.0
3942,2024,2,12,6,19.39,94.0,0.0
3943,2024,2,12,7,21.79,76.88,0.0
3944,2024,2,12,8,24.95,56.44,0.0
3945,2024,2,12,9,28.3,39.62,0.0
3946,2024,2,12,10,31.1,29.25,0.0
3947,2024,2,12,11,32.95,24.38,0.0
3948,2024,2,12,12,34.06,21.75,0.0
3949,2024,2,12,13,34.49,20.12,0.0
3950,2024,2,12,14,34.22,19.44,0.0
3951,2024,2,12,15,33.37,19.62,0.0
3952,2024,2,12,16,31.8,21.19,0.0
3953,2024,2,12,17,27.9,27.38,0.0
3954,2024,2,12,18,26.38,31.44,0.0
3955,2024,2,12,19,25.65,35.25,0.0
3956,2024,2,12,20,24.48,41.31,0.0
3957,2024,2,12,21,23.05,49.5,0.0
3958,2024,2,12,22,21.75,58.44,0.0
3959,2024,2,12,23,20.66,67.0,0.0
3960,2024,2,13,0,19.8,75.0,0.0
3961,2024,2,13,1,18.91,83.38,0.0
3962,2024,2,13,2,18.01,91.94,0.0
3963,2024,2,13,3,17.37,98.31,0.0
3964,2024,2,13,4,17.31,99.69,0.0
3965,2024,2,13,5,17.2,100.0,0.0
3966,2024,2,13,6,18.12,94.88,0.0
3967,2024,2,13,7,20.9,76.81,0.0
3968,2024,2,13,8,24.13,56.19,0.0
3969,2024,2,13,9,27.59,37.88,0.0
3970,2024,2,13,10,30.61,26.38,0.0
3971,2024,2,13,11,32.62,21.12,0.0
3972,2024,2,13,12,33.81,18.94,0.0
3973,2024,2,13,13,34.3,18.19,0.0
3974,2024,2,13,14,34.13,18.19,0.0
3975,2024,2,13,15,33.37,18.88,0.0
3976,2024,2,13,16,31.83,20.62,0.0
3977,2024,2,13,17,27.65,27.25,0.0
3978,2024,2,13,18,25.91,31.94,0.0
3979,2024,2,13,19,25.14,36.19,0.0
3980,2024,2,13,20,24.16,42.25,0.0
3981,2024,2,13,21,23.12,49.69,0.0
3982,2024,2,13,22,22.03,57.75,0.0
3983,2024,2,13,23,21.08,65.69,0.0
3984,2024,2,14,0,20.26,73.44,0.0
3985,2024,2,14,1,19.54,81.12,0.0
3986,2024,2,14,2,18.91,88.5,0.0
3987,2024,2,14,3,18.3,95.5,0.0
3988,2024,2,14,4,17.8,100.0,0.0
3989,2024,2,14,5,17.64,100.0,0.0
3990,2024,2,14,6,18.74,94.62,0.0
3991,2024,2,14,7,21.94,73.81,0.0
3992,2024,2,14,8,26.12,46.56,0.0
3993,2024,2,14,9,29.51,31.19,0.0
3994,2024,2,14,10,31.79,25.0,0.0
3995,2024,2,14,11,33.35,21.81,0.0
3996,2024,2,14,12,34.34,20.0,0.0
3997,2024,2,14,13,34.71,19.12,0.0
3998,2024,2,14,14,34.45,19.0,0.0
3999,2024,2,14,15,33.43,19.94,0.0
4000,2024,2,14,16,31.82,22.12,0.0
4001,2024,2,14,17,28.34,27.81,0.0
4002,2024,2,14,18,26.98,31.56,0.0
4003,2024,2,14,19,26.5,35.44,0.0
4004,2024,2,14,20,25.45,42.12,0.0
4005,2024,2,14,21,24.12,50.56,0.0
4006,2024,2,14,22,22.92,58.56,0.0
4007,2024,2,14,23,21.99,64.88,0.0
4008,2024,2,15,0,21.23,69.75,0.0
4009,2024,2,15,1,20.43,74.31,0.0
4010,2024,2,15,2,19.62,79.0,0.0
4011,2024,2,15,3,19.13,82.0,0.0
4012,2024,2,15,4,18.77,84.31,0.0
4013,2024,2,15,5,18.39,86.88,0.0
4014,2024,2,15,6,19.15,83.62,0.0
4015,2024,2,15,7,22.01,65.31,0.0
4016,2024,2,15,8,26.26,39.12,0.0
4017,2024,2,15,9,29.43,27.75,0.0
4018,2024,2,15,10,31.5,22.94,0.0
4019,2024,2,15,11,32.95,20.56,0.0
4020,2024,2,15,12,33.87,19.12,0.0
4021,2024,2,15,13,34.13,18.5,0.0
4022,2024,2,15,14,33.83,18.38,0.0
4023,2024,2,15,15,33.07,18.75,0.0
4024,2024,2,15,16,31.58,20.0,0.0
4025,2024,2,15,17,27.67,24.94,0.0
4026,2024,2,15,18,25.68,28.19,0.0
4027,2024,2,15,19,24.73,31.19,0.0
4028,2024,2,15,20,23.72,36.62,0.0
4029,2024,2,15,21,22.59,44.69,0.0
4030,2024,2,15,22,21.38,54.06,0.0
4031,2024,2,15,23,20.3,62.5,0.0
4032,2024,2,16,0,19.26,69.06,0.0
4033,2024,2,16,1,18.42,72.69,0.0
4034,2024,2,16,2,17.76,73.5,0.0
4035,2024,2,16,3,17.23,72.31,0.0
4036,2024,2,16,4,16.84,70.38,0.0
4037,2024,2,16,5,16.64,68.62,0.0
4038,2024,2,16,6,17.99,61.56,0.0
4039,2024,2,16,7,21.76,47.75,0.0
4040,2024,2,16,8,26.58,28.81,0.0
4041,2024,2,16,9,29.93,19.38,0.0
4042,2024,2,16,10,31.94,16.44,0.0
4043,2024,2,16,11,33.29,14.94,0.0
4044,2024,2,16,12,34.12,13.81,0.0
4045,2024,2,16,13,34.38,13.25,0.0
4046,2024,2,16,14,34.03,13.06,0.0
4047,2024,2,16,15,33.15,13.31,0.0
4048,2024,2,16,16,31.56,14.44,0.0
4049,2024,2,16,17,26.87,19.75,0.0
4050,2024,2,16,18,24.77,22.62,0.0
4051,2024,2,16,19,23.73,25.0,0.0
4052,2024,2,16,20,22.69,28.69,0.0
4053,2024,2,16,21,21.63,34.19,0.0
4054,2024,2,16,22,20.62,42.0,0.0
4055,2024,2,16,23,19.65,51.31,0.0
4056,2024,2,17,0,18.77,60.62,0.0
4057,2024,2,17,1,18.08,67.88,0.0
4058,2024,2,17,2,17.55,71.94,0.0
4059,2024,2,17,3,17.26,73.25,0.0
4060,2024,2,17,4,17.23,72.5,0.0
4061,2024,2,17,5,17.44,70.56,0.0
4062,2024,2,17,6,18.42,65.75,0.0
4063,2024,2,17,7,21.65,52.5,0.0
4064,2024,2,17,8,26.64,31.62,0.0
4065,2024,2,17,9,29.96,21.88,0.0
4066,2024,2,17,10,32.05,17.69,0.0
4067,2024,2,17,11,33.4,15.5,0.0
4068,2024,2,17,12,34.18,14.12,0.0
4069,2024,2,17,13,34.44,13.38,0.0
4070,2024,2,17,14,34.15,13.19,0.0
4071,2024,2,17,15,33.3,13.62,0.0
4072,2024,2,17,16,31.8,14.75,0.0
4073,2024,2,17,17,27.47,20.12,0.0
4074,2024,2,17,18,25.44,22.5,0.0
4075,2024,2,17,19,24.37,24.25,0.0
4076,2024,2,17,20,23.36,26.62,0.0
4077,2024,2,17,21,22.31,30.38,0.0
4078,2024,2,17,22,21.26,36.31,0.0
4079,2024,2,17,23,20.24,44.56,0.0
4080,2024,2,18,0,19.28,54.06,0.0
4081,2024,2,18,1,18.41,62.88,0.0
4082,2024,2,18,2,17.63,69.31,0.0
4083,2024,2,18,3,17.02,72.81,0.0
4084,2024,2,18,4,16.55,73.88,0.0
4085,2024,2,18,5,16.18,73.31,0.0
4086,2024,2,18,6,17.9,63.31,0.0
4087,2024,2,18,7,21.75,47.81,0.0
4088,2024,2,18,8,27.54,25.25,0.0
4089,2024,2,18,9,31.19,16.25,0.0
4090,2024,2,18,10,32.96,13.94,0.0
4091,2024,2,18,11,34.14,12.69,0.0
4092,2024,2,18,12,34.8,12.0,0.0
4093,2024,2,18,13,34.98,11.62,0.0
4094,2024,2,18,14,34.69,11.69,0.0
4095,2024,2,18,15,33.87,12.06,0.0
4096,2024,2,18,16,32.4,13.06,0.0
4097,2024,2,18,17,27.71,18.06,0.0
4098,2024,2,18,18,25.68,20.56,0.0
4099,2024,2,18,19,24.79,23.31,0.0
4100,2024,2,18,20,23.73,28.62,0.0
4101,2024,2,18,21,22.58,37.38,0.0
4102,2024,2,18,22,21.51,49.88,0.0
4103,2024,2,18,23,20.5,64.0,0.0
4104,2024,2,19,0,19.67,75.44,0.0
4105,2024,2,19,1,18.94,82.38,0.0
4106,2024,2,19,2,18.32,85.81,0.0
4107,2024,2,19,3,17.82,87.75,0.0
4108,2024,2,19,4,17.37,89.81,0.0
4109,2024,2,19,5,16.92,92.56,0.0
4110,2024,2,19,6,18.26,85.5,0.0
4111,2024,2,19,7,21.66,66.81,0.0
4112,2024,2,19,8,27.19,34.0,0.0
4113,2024,2,19,9,30.69,23.62,0.0
4114,2024,2,19,10,32.77,20.12,0.0
4115,2024,2,19,11,34.11,18.38,0.0
4116,2024,2,19,12,34.92,17.5,0.0
4117,2024,2,19,13,35.27,17.12,0.0
4118,2024,2,19,14,35.08,17.19,0.0
4119,2024,2,19,15,34.4,17.75,0.0
4120,2024,2,19,16,33.12,18.94,0.0
4121,2024,2,19,17,29.16,24.44,0.0
4122,2024,2,19,18,27.23,27.62,0.0
4123,2024,2,19,19,26.48,30.44,0.0
4124,2024,2,19,20,25.59,35.19,0.0
4125,2024,2,19,21,24.45,42.81,0.0
4126,2024,2,19,22,23.09,53.88,0.0
4127,2024,2,19,23,21.92,65.5,0.0
4128,2024,2,20,0,21.08,74.44,0.0
4129,2024,2,20,1,20.4,80.31,0.0
4130,2024,2,20,2,19.73,84.62,0.0
4131,2024,2,20,3,19.16,87.81,0.0
4132,2024,2,20,4,18.66,90.75,0.0
4133,2024,2,20,5,18.21,93.56,0.0
4134,2024,2,20,6,19.41,87.12,0.0
4135,2024,2,20,7,22.72,67.62,0.0
4136,2024,2,20,8,27.85,37.75,0.0
4137,2024,2,20,9,31.12,27.56,0.0
4138,2024,2,20,10,33.26,22.5,0.0
4139,2024,2,20,11,34.66,19.69,0.0
4140,2024,2,20,12,35.47,18.19,0.0
4141,2024,2,20,13,35.81,17.44,0.0
4142,2024,2,20,14,35.64,17.38,0.0
4143,2024,2,20,15,35.01,17.81,0.0
4144,2024,2,20,16,33.78,18.94,0.0
4145,2024,2,20,17,30.62,23.69,0.0
4146,2024,2,20,18,29.02,25.38,0.0
4147,2024,2,20,19,28.19,26.62,0.0
4148,2024,2,20,20,27.5,28.06,0.0
4149,2024,2,20,21,26.62,30.81,0.0
4150,2024,2,20,22,25.37,35.38,0.0
4151,2024,2,20,23,24.16,41.12,0.0
4152,2024,2,21,0,23.19,47.44,0.0
4153,2024,2,21,1,22.23,54.25,0.0
4154,2024,2,21,2,21.2,61.75,0.0
4155,2024,2,21,3,20.24,69.31,0.0
4156,2024,2,21,4,19.73,75.19,0.0
4157,2024,2,21,5,19.35,80.5,0.0
4158,2024,2,21,6,20.3,78.19,0.0
4159,2024,2,21,7,23.43,60.56,0.0
4160,2024,2,21,8,27.81,38.88,0.0
4161,2024,2,21,9,31.08,28.81,0.0
4162,2024,2,21,10,33.2,24.38,0.0
4163,2024,2,21,11,34.51,22.0,0.0
4164,2024,2,21,12,35.33,20.75,0.0
4165,2024,2,21,13,35.65,20.25,0.0
4166,2024,2,21,14,35.54,20.31,0.0
4167,2024,2,21,15,34.81,21.12,0.0
4168,2024,2,21,16,33.62,22.56,0.0
4169,2024,2,21,17,30.98,26.44,0.0
4170,2024,2,21,18,29.92,27.75,0.0
4171,2024,2,21,19,29.25,28.69,0.0
4172,2024,2,21,20,28.59,29.38,0.0
4173,2024,2,21,21,27.79,31.12,0.0
4174,2024,2,21,22,26.7,34.25,0.0
4175,2024,2,21,23,25.58,38.56,0.0
4176,2024,2,22,0,24.33,44.62,0.0
4177,2024,2,22,1,23.16,51.75,0.0
4178,2024,2,22,2,22.33,58.19,0.0
4179,2024,2,22,3,21.34,64.25,0.0
4180,2024,2,22,4,20.11,68.88,0.0
4181,2024,2,22,5,19.49,66.12,0.0
4182,2024,2,22,6,20.85,52.44,0.0
4183,2024,2,22,7,24.15,35.88,0.0
4184,2024,2,22,8,28.15,25.5,0.0
4185,2024,2,22,9,31.31,20.19,0.0
4186,2024,2,22,10,33.57,17.81,0.0
4187,2024,2,22,11,35.2,16.56,0.0
4188,2024,2,22,12,36.27,15.62,0.0
4189,2024,2,22,13,36.78,15.06,0.0
4190,2024,2,22,14,36.69,14.94,0.0
4191,2024,2,22,15,36.01,15.25,0.0
4192,2024,2,22,16,34.67,16.25,0.0
4193,2024,2,22,17,30.98,20.44,0.0
4194,2024,2,22,18,29.28,22.38,0.0
4195,2024,2,22,19,28.1,23.75,0.0
4196,2024,2,22,20,27.05,25.62,0.0
4197,2024,2,22,21,26.48,28.19,0.0
4198,2024,2,22,22,26.12,31.75,0.0
4199,2024,2,22,23,24.69,39.06,0.0
4200,2024,2,23,0,22.91,49.56,0.0
4201,2024,2,23,1,21.7,60.56,0.0
4202,2024,2,23,2,20.85,71.06,0.0
4203,2024,2,23,3,20.21,80.31,0.0
4204,2024,2,23,4,19.72,87.44,0.0
4205,2024,2,23,5,19.3,92.31,0.0
4206,2024,2,23,6,20.5,86.31,0.0
4207,2024,2,23,7,23.58,70.75,0.0
4208,2024,2,23,8,26.82,54.69,0.0
4209,2024,2,23,9,29.69,42.38,0.0
4210,2024,2,23,10,31.91,35.0,0.0
4211,2024,2,23,11,33.47,30.56,0.0
4212,2024,2,23,12,34.49,27.75,0.0
4213,2024,2,23,13,34.96,26.12,0.0
4214,2024,2,23,14,34.93,25.19,0.0
4215,2024,2,23,15,34.4,24.94,0.0
4216,2024,2,23,16,33.3,25.81,0.0
4217,2024,2,23,17,30.54,29.88,0.0
4218,2024,2,23,18,28.51,33.94,0.0
4219,2024,2,23,19,27.54,36.62,0.0
4220,2024,2,23,20,26.65,39.69,0.0
4221,2024,2,23,21,25.83,43.56,0.0
4222,2024,2,23,22,25.09,48.94,0.0
4223,2024,2,23,23,24.43,56.44,0.0
4224,2024,2,24,0,23.84,65.94,0.0
4225,2024,2,24,1,23.3,76.38,0.0
4226,2024,2,24,2,22.77,86.25,0.0
4227,2024,2,24,3,22.33,93.69,0.0
4228,2024,2,24,4,22.23,96.19,0.0
4229,2024,2,24,5,22.21,96.75,0.0
4230,2024,2,24,6,23.15,90.88,0.0
4231,2024,2,24,7,25.38,76.19,0.0
4232,2024,2,24,8,28.25,59.5,0.0
4233,2024,2,24,9,30.84,47.69,0.0
4234,2024,2,24,10,32.86,39.62,0.0
4235,2024,2,24,11,34.32,33.88,0.0
4236,2024,2,24,12,35.19,30.44,0.0
4237,2024,2,24,13,35.56,28.69,0.0
4238,2024,2,24,14,35.07,28.75,0.0
4239,2024,2,24,15,34.26,29.62,0.0
4240,2024,2,24,16,33.27,31.19,0.0
4241,2024,2,24,17,31.44,35.06,0.0
4242,2024,2,24,18,30.27,39.06,0.0
4243,2024,2,24,19,29.66,43.56,0.0
4244,2024,2,24,20,28.4,51.38,0.0
4245,2024,2,24,21,26.82,61.5,0.0
4246,2024,2,24,22,25.3,71.5,0.0
4247,2024,2,24,23,24.09,78.75,0.0
4248,2024,2,25,0,23.55,82.0,0.0
4249,2024,2,25,1,23.26,83.94,0.0
4250,2024,2,25,2,23.04,85.25,0.0
4251,2024,2,25,3,22.84,86.44,0.0
4252,2024,2,25,4,22.73,86.69,0.0
4253,2024,2,25,5,22.74,85.69,0.0
4254,2024,2,25,6,23.19,82.94,0.0
4255,2024,2,25,7,24.93,73.0,0.0
4256,2024,2,25,8,27.4,60.75,0.0
4257,2024,2,25,9,29.83,50.62,0.0
4258,2024,2,25,10,31.88,42.94,0.0
4259,2024,2,25,11,33.23,37.44,0.0
4260,2024,2,25,12,34.05,34.12,0.0
4261,2024,2,25,13,34.19,32.81,0.0
4262,2024,2,25,14,33.5,33.62,0.0
4263,2024,2,25,15,32.87,34.69,0.0
4264,2024,2,25,16,31.93,36.44,0.0
4265,2024,2,25,17,30.51,39.5,0.0
4266,2024,2,25,18,29.48,42.25,0.0
4267,2024,2,25,19,28.6,45.81,0.0
4268,2024,2,25,20,27.15,52.81,0.0
4269,2024,2,25,21,25.3,63.19,0.0
4270,2024,2,25,22,23.92,72.19,0.0
4271,2024,2,25,23,23.15,77.69,0.0
4272,2024,2,26,0,22.58,81.75,0.0
4273,2024,2,26,1,22.02,85.81,0.0
4274,2024,2,26,2,21.79,87.12,0.0
4275,2024,2,26,3,21.61,87.5,0.0
4276,2024,2,26,4,21.46,88.06,0.0
4277,2024,2,26,5,21.36,89.12,0.0
4278,2024,2,26,6,21.87,85.06,0.0
4279,2024,2,26,7,23.57,72.88,0.0
4280,2024,2,26,8,25.98,59.31,0.0
4281,2024,2,26,9,28.62,46.88,0.0
4282,2024,2,26,10,31.0,38.12,0.0
4283,2024,2,26,11,32.87,33.0,0.0
4284,2024,2,26,12,34.15,30.06,0.0
4285,2024,2,26,13,34.76,28.5,0.0
4286,2024,2,26,14,34.62,28.25,0.0
4287,2024,2,26,15,33.85,28.94,0.0
4288,2024,2,26,16,32.45,31.06,0.0
4289,2024,2,26,17,30.54,34.88,0.0
4290,2024,2,26,18,29.4,38.31,0.0
4291,2024,2,26,19,28.35,42.56,0.0
4292,2024,2,26,20,26.85,49.25,0.0
4293,2024,2,26,21,25.08,57.94,0.0
4294,2024,2,26,22,23.64,65.75,0.0
4295,2024,2,26,23,22.62,71.94,0.0
4296,2024,2,27,0,21.79,77.88,0.0
4297,2024,2,27,1,20.89,85.19,0.0
4298,2024,2,27,2,20.02,92.81,0.0
4299,2024,2,27,3,19.5,97.5,0.0
4300,2024,2,27,4,19.41,98.06,0.0
4301,2024,2,27,5,19.19,98.88,0.0
4302,2024,2,27,6,20.2,91.69,0.0
4303,2024,2,27,7,22.62,73.38,0.0
4304,2024,2,27,8,26.0,50.81,0.0
4305,2024,2,27,9,29.4,35.75,0.0
4306,2024,2,27,10,31.72,29.38,0.0
4307,2024,2,27,11,33.37,25.38,0.0
4308,2024,2,27,12,34.45,22.75,0.0
4309,2024,2,27,13,34.99,21.31,0.0
4310,2024,2,27,14,34.97,20.75,0.0
4311,2024,2,27,15,34.44,20.75,0.0
4312,2024,2,27,16,33.23,21.81,0.0
4313,2024,2,27,17,29.72,26.75,0.0
4314,2024,2,27,18,27.54,31.0,0.0
4315,2024,2,27,19,26.65,33.69,0.0
4316,2024,2,27,20,25.78,37.12,0.0
4317,2024,2,27,21,24.87,42.62,0.0
4318,2024,2,27,22,23.91,50.94,0.0
4319,2024,2,27,23,22.91,61.69,0.0
4320,2024,2,28,0,21.91,73.12,0.0
4321,2024,2,28,1,21.08,82.62,0.0
4322,2024,2,28,2,20.42,89.44,0.0
4323,2024,2,28,3,19.85,94.75,0.0
4324,2024,2,28,4,19.36,99.12,0.0
4325,2024,2,28,5,19.32,100.0,0.0
4326,2024,2,28,6,20.64,91.62,0.0
4327,2024,2,28,7,23.72,68.56,0.0
4328,2024,2,28,8,27.88,43.5,0.0
4329,2024,2,28,9,31.13,31.0,0.0
4330,2024,2,28,10,33.33,25.38,0.0
4331,2024,2,28,11,34.8,22.62,0.0
4332,2024,2,28,12,35.63,21.19,0.0
4333,2024,2,28,13,35.9,20.5,0.0
4334,2024,2,28,14,35.55,20.56,0.0
4335,2024,2,28,15,34.76,21.06,0.0
4336,2024,2,28,16,33.42,22.38,0.0
4337,2024,2,28,17,30.05,26.94,0.0
4338,2024,2,28,18,27.88,30.62,0.0
4339,2024,2,28,19,26.93,32.56,0.0
4340,2024,2,28,20,26.08,34.62,0.0
4341,2024,2,28,21,25.23,37.75,0.0
4342,2024,2,28,22,24.33,42.69,0.0
4343,2024,2,28,23,23.35,49.81,0.0
4344,2024,2,29,0,22.33,58.31,0.0
4345,2024,2,29,1,21.37,67.12,0.0
4346,2024,2,29,2,20.58,74.38,0.0
4347,2024,2,29,3,20.01,79.06,0.0
4348,2024,2,29,4,19.6,81.56,0.0
4349,2024,2,29,5,19.3,82.88,0.0
4350,2024,2,29,6,20.87,74.75,0.0
4351,2024,2,29,7,24.47,56.06,0.0
4352,2024,2,29,8,28.93,37.56,0.0
4353,2024,2,29,9,31.89,30.12,0.0
4354,2024,2,29,10,33.79,26.88,0.0
4355,2024,2,29,11,34.97,25.06,0.0
4356,2024,2,29,12,35.4,24.31,0.0
4357,2024,2,29,13,35.44,24.06,0.0
4358,2024,2,29,14,34.87,24.75,0.0
4359,2024,2,29,15,34.19,25.69,0.0
4360,2024,2,29,16,33.15,27.12,0.0
4361,2024,2,29,17,31.03,30.69,0.0
4362,2024,2,29,18,29.47,33.69,0.0
4363,2024,2,29,19,28.9,35.12,0.0
4364,2024,2,29,20,28.48,36.62,0.0
4365,2024,2,29,21,27.84,39.38,0.0
4366,2024,2,29,22,26.9,43.69,0.0
4367,2024,2,29,23,25.79,49.19,0.0
4368,2024,3,1,0,24.42,55.44,0.0
4369,2024,3,1,1,23.34,60.19,0.0
4370,2024,3,1,2,22.49,63.75,0.0
4371,2024,3,1,3,21.85,66.62,0.0
4372,2024,3,1,4,21.3,69.19,0.0
4373,2024,3,1,5,20.88,71.38,0.0
4374,2024,3,1,6,22.22,66.06,0.0
4375,2024,3,1,7,25.58,50.56,0.0
4376,2024,3,1,8,29.76,35.69,0.0
4377,2024,3,1,9,32.16,30.62,0.0
4378,2024,3,1,10,33.9,27.19,0.0
4379,2024,3,1,11,35.11,24.88,0.0
4380,2024,3,1,12,35.76,23.38,0.0
4381,2024,3,1,13,35.97,22.56,0.0
4382,2024,3,1,14,35.67,22.38,0.0
4383,2024,3,1,15,34.9,22.88,0.0
4384,2024,3,1,16,33.65,24.19,0.0
4385,2024,3,1,17,31.05,28.0,0.0
4386,2024,3,1,18,29.53,31.12,0.0
4387,2024,3,1,19,29.07,33.0,0.0
4388,2024,3,1,20,28.56,35.81,0.0
4389,2024,3,1,21,27.81,40.75,0.0
4390,2024,3,1,22,26.62,48.25,0.0
4391,2024,3,1,23,25.15,56.88,0.0
4392,2024,3,2,0,24.02,63.38,0.0
4393,2024,3,2,1,23.16,67.69,0.0
4394,2024,3,2,2,22.45,70.81,0.0
4395,2024,3,2,3,21.86,73.12,0.0
4396,2024,3,2,4,21.37,74.75,0.0
4397,2024,3,2,5,18.83,81.5,0.0
4398,2024,3,2,6,20.44,73.69,0.0
4399,2024,3,2,7,23.5,59.81,0.0
4400,2024,3,2,8,28.26,40.5,0.0
4401,2024,3,2,9,31.52,30.81,0.0
4402,2024,3,2,10,33.2,27.19,0.0
4403,2024,3,2,11,34.37,24.88,0.0
4404,2024,3,2,12,35.05,23.56,0.0
4405,2024,3,2,13,35.3,22.81,0.0
4406,2024,3,2,14,35.07,22.75,0.0
4407,2024,3,2,15,34.4,23.19,0.0
4408,2024,3,2,16,33.01,27.31,0.0
4409,2024,3,2,17,29.52,44.19,0.0
4410,2024,3,2,18,27.19,48.44,0.0
4411,2024,3,2,19,25.9,50.5,0.0
4412,2024,3,2,20,24.79,51.5,0.0
4413,2024,3,2,21,23.78,53.44,0.0
4414,2024,3,2,22,22.9,58.25,0.0
4415,2024,3,2,23,22.08,66.06,0.0
4416,2024,3,3,0,21.57,73.12,0.0
4417,2024,3,3,1,21.05,78.5,0.0
4418,2024,3,3,2,20.55,82.56,0.0
4419,2024,3,3,3,20.19,85.5,0.0
4420,2024,3,3,4,20.01,85.94,0.0
4421,2024,3,3,5,19.87,84.06,0.0
4422,2024,3,3,6,20.73,76.31,0.0
4423,2024,3,3,7,23.8,60.31,0.0
4424,2024,3,3,8,27.99,43.06,0.0
4425,2024,3,3,9,30.81,34.88,0.0
4426,2024,3,3,10,32.6,31.38,0.0
4427,2024,3,3,11,33.88,29.12,0.0
4428,2024,3,3,12,34.7,27.56,0.0
4429,2024,3,3,13,35.12,26.31,0.0
4430,2024,3,3,14,35.05,25.75,0.0
4431,2024,3,3,15,34.53,25.56,0.0
4432,2024,3,3,16,33.18,29.25,0.0
4433,2024,3,3,17,30.49,45.5,0.0
4434,2024,3,3,18,28.98,50.12,0.0
4435,2024,3,3,19,27.79,52.62,0.0
